OCRN_YR,OCRN_YMD,DAM_AMT,DCSD_CNT,OCRN_MM,ADDR,CSTS_CNT,YMAP_CRTS,ROAD_NM_ADDR,RSN_,XMAP_CRTS,SN,GEOM,INJPSN_CNT
2010,09      ,0,0,10,경기도 양주시 남면 상수리 665-3,10,4560547.805,,옥상 거푸집에 콘크리트 타설중 콘크리트 무게를 견디지 못하고 거푸집과 철근이 일부 붕괴,14137388.32,29,POINT(14137388.321699999 4560547.8046000004),10
2010,12,0,0,11,인천광역시 강화군 불은면 삼성리 826-2,1,4537983.009,,흙더미 붕괴,14075605.77,30,POINT(14075605.765000001 4537983.0086000003),1
2010,09      ,0,1,12,경상북도 봉화군 석포면 석포리 555,1,4445543.252,,옥외탱크 심시계단 설치 중 붕괴 추정,14366707.35,31,POINT(14366707.348300001 4445543.2523999996),0
2011,05      ,0,0,01,울산광역시 울주군 상북면 덕현리 산23-1,1,4251007.493,,석축 작업장 토사붕괴,14366504.77,32,POINT(14366504.7664 4251007.4929999998),1
2011,13,0,4,01,강원도 강릉시 성산면 산북리 1271-3,9,4537406.884,,배수로 콘크리트 타설 공사 중 지붕(거푸집)이 붕괴,14340257.65,33,POINT(14340257.6482 4537406.8837000001),5
2011,11,1297000,7,02,강원도 삼척시 남양동 55-4 (중앙시장),0,4500912.45,,폭설로 인한 비가림시설 붕괴,14378609.73,34,POINT(14378609.730900001 4500912.4504000004),7
2011,14,0,0,02,울산광역시 동구 화정동 849-27 (CN마트),0,4231820.522,,폭설,14406947.27,35,POINT(14406947.272299999 4231820.5219000001),0
2011,14,0,0,02,강원도 삼척시 원덕읍 월천리 631-2,0,4462660.825,,"폭설로 인하여 축사붕괴, 한우 5두 압사",14397233.72,36,POINT(14397233.715299999 4462660.8247999996),0
2011,15,0,0,02,강원도 삼척시 원당동 117,0,4500515.47,,폭설로 인한 지붕붕괴 고립자 발생,14377067.81,37,POINT(14377067.8148 4500515.4698999999),0
2011,16,0,0,02,강원도 삼척시 정상동 386-5,0,4500242.081,,지붕의 눈이 떨어지면서 담벼락 붕괴,14379373.11,38,POINT(14379373.106699999 4500242.0812999997),0
2011,23,0,0,02,강원도 삼척시 남양동 15-9,0,4501223.486,,지붕위 눈에 의하여 간판이 밀림,14379011.28,39,POINT(14379011.2772 4501223.4857999999),0
2011,23,0,0,02,강원도 삼척시 근덕면 매원리 78-6,0,4483585.904,,보일러 창고 지붕이 붕괴된 상황,14390586.93,40,POINT(14390586.929199999 4483585.9035),0
2011,04      ,0,1,03,경상북도 상주시 내서면 능암리 322,1,4356223.628,,5톤 덤프트럭에서 화목용 나무를 마 당에 적재하던 중 나무가 쏟아져 압사,14259021.79,41,POINT(14259021.7893 4356223.6276000002),0
2011,17,0,2,03,,4,4472484.47,경기도 용인시 기흥구 서천동로 21번길 5,"건물 남측입면 높이 약20m, 넓이 약45m 규모의 가설비계 붕괴",14146148.63,42,POINT(14146148.6327 4472484.4694999997),2
2011,31,0,0,03,전라북도 익산시 왕궁면 구덕리 산214,1,4291846.149,,축사 철거 중 지붕 붕괴,14147517.52,43,POINT(14147517.52 4291846.1487999996),1
2011,31,0,0,03,대구광역시 달서구 갈산동 358-73,2,4278384.03,,건축물 철거작업중 외벽 붕괴,14304417.14,44,POINT(14304417.138599999 4278384.0300000003),2
2011,09      ,0,0,04,,0,4232871.953,전라북도 정읍시 입암면 차단길 40-44,재래식 우사붕괴로 내부에 갇힘(부상 없음),14112864.39,45,POINT(14112864.3912 4232871.9529999997),0
2011,16,0,0,04,,1,4247522.599,전라북도 정읍시 북면 3산단2길 2,공장 신축 중 붕괴에 의한 부상,14127634.94,46,POINT(14127634.938300001 4247522.5991000002),1
2011,10,1000,0,05,강원도 태백시 황지동 59-163,0,4462354.916,,황지중 관사 옹벽보강 작업을 위해 터파기 작업 후 비가 내려 붕괴,14358867.41,47,POINT(14358867.413799999 4462354.9155000001),0
2011,20,0,0,05,대전광역시 중구 선화동 21-8,0,4346089.91,,골목길 에서 세멘트 담벽 젲거중 담벽 일시 무너짐,14184690.83,48,POINT(14184690.8311 4346089.9096999997),0
2011,22,0,0,06,경상북도 봉화군 재산면 갈산리 238,0,4418854.306,,주택 공사중 지붕 붕괴,14364185.92,49,POINT(14364185.920499999 4418854.3060999997),0
2011,25,0,0,06,경상북도 칠곡군 왜관읍 석전리 872 (외 ~ 약목면 관호리),0,4301218.818,,백여년된 교량의 노후화 또는 교각의 침식 으로 발생,14292917.72,50,POINT(14292917.7215 4301218.8183000004),0
2011,26,0,0,06,서울특별시 은평구 역촌동 232 (역촌센트레빌 104동 옆),0,4523509.987,,아파트 옆 옹벽 붕괴,14127109.97,51,POINT(14127109.9739 4523509.9868999999),0
2011,26,15000,0,06,울산광역시 중구 성안동 산160,0,4242481.825,,"배수 불량으로 인한 절개지 붕괴, 배수로 및 휀스 유실",14395119.07,52,POINT(14395119.0746 4242481.8245999999),0
2011,26,0,0,06,울산광역시 울주군 상북면 천전리 313 일원,0,4242005.849,,폭우 인한 제방붕괴,14371094.07,53,POINT(14371094.0713 4242005.8490000004),0
2011,26,0,0,06,울산광역시 울주군 상북면 천전리 304 일원,0,4242142.404,,폭우 인한 제방붕괴,14370983.03,54,POINT(14370983.0287 4242142.4042999996),0
2011,26,0,0,06,울산광역시 울주군 상북면 천전리 455 일원,0,4241191.416,,폭우 인한 축대유실,14371141.13,55,POINT(14371141.127 4241191.4162999997),0
2011,27,0,0,06,울산광역시 중구 성안동 1165 (농경지 법면),0,4243597.376,,"태풍""메아리""",14393772.39,56,POINT(14393772.387599999 4243597.3761),0
2011,04      ,0,0,07,충청북도 충주시 종민동 1018-1,0,4440219.818,,집중호우로 인한 축대(자연석) 붕괴,14246751.6,57,POINT(14246751.604800001 4440219.8179000001),0
2011,04      ,0,0,07,,0,4477492.34,경기도 용인시 기흥구 흥덕중앙로 120,철골 연결 용접부 취약 및 전일 집중호우로 인한 마감재의 함수율 증가에 따른 통로(bridge) 하중증가로 인한 철골 구조물 연결부위의 취성파괴,14146491.91,58,POINT(14146491.912900001 4477492.3403000003),0
2011,09      ,0,0,07,대구광역시 서구 내당동 65-5,2,4281394.371,,천정 붕괴,14311555.69,59,POINT(14311555.6885 4281394.3712999998),2
2011,10,0,0,07,경상북도 영주시 문수면 권선리 304,1,4408339.621,,가정집(부엌) 천장붕괴(원인 미상),14316352.86,60,POINT(14316352.8555 4408339.6211999999),1
2011,11,0,0,07,충청북도 보은군 삼승면 우진리 산13,0,4358780.225,,"농공단지 뒤편 야산에서 산사태가 발생, 흘리내린 토사가 계곡수를 흘려보내는 배수로를 막아 배수기능 마비, 범람한 물과 토사가 도로를 타고 농공단지내로 유입됨",14217984.64,61,POINT(14217984.635500001 4358780.2248),0
2011,11,0,0,07,충청북도 충주시 교현동 148-29,0,4435640.448,,집중호우로 인한 지붕과 건물 외벽 일부 붕괴,14242462.1,62,POINT(14242462.102499999 4435640.4475999996),0
2011,11,0,1,07,울산광역시 중구 복산동 653-24,1,4240703.473,,미상,14396396.87,63,POINT(14396396.869200001 4240703.4726),0
2011,20,0,6,07,서울특별시 강동구 천호동 419-1,2,4514768.956,,후면 3층 노후 건물 보수공사 중 붕괴,14151716.55,64,POINT(14151716.547900001 4514768.9555000002),8
2011,21,0,0,07,강원도 원주시 문막읍 반계리 2251,2,4479685.339,,상수도관 작업중 토사 붕괴,14226415.9,65,POINT(14226415.9048 4479685.3393000001),2
2011,26,51334,0,07,부산광역시 남구 용호3동 산20-1,0,4180689.205,,,14373198.9,66,POINT(14373198.897 4180689.2045),0
2011,26,62967,0,07,부산광역시 남구 용호3동 산35-1,0,4180387.473,,,14373268.7,67,POINT(14373268.6973 4180387.4726999998),0
2011,26,543910,0,07,부산광역시 남구 용호4동 산78-1,0,4179356.185,,집중호우에 따른 산사태,14372100.74,68,POINT(14372100.739700001 4179356.1853),0
2011,26,59116,0,07,부산광역시 남구 용당동 산72,0,4179459.749,,집중호우에 따른 산사태,14370314.13,69,POINT(14370314.125399999 4179459.7486),0
2011,26,50971,0,07,부산광역시 남구 용호동 산195-2,0,4178134.269,,집중호우에 따른 사면유실,14373782.04,70,POINT(14373782.0381 4178134.2686000001),0
2011,26,76640,0,07,부산광역시 남구 용호2동 산157-2,0,4179218.973,,,14373474.94,71,POINT(14373474.939200001 4179218.9731999999),0
2011,26,0,0,07,서울특별시 송파구 마천동 358-15,0,4508436.233,,집중호우로 인한 관내 기존 무허가 건물 지붕붕괴,14154956.84,72,POINT(14154956.8387 4508436.2325999998),0
2011,26,59624,0,07,부산광역시 남구 용호3동 산104-3,0,4179643.214,,,14373363.8,73,POINT(14373363.795 4179643.2138999999),0
2011,26,53712,0,07,부산광역시 남구 용호3동 519-1,0,4179849.842,,집중호우에 따른 축대붕괴,14373358.89,74,POINT(14373358.8926 4179849.8421),0
2011,27,0,13,07,강원도 춘천시 신북읍 천전리 38-28,37,4570089.165,,집중호우에 따른 지반약화,14225956.3,75,POINT(14225956.300000001 4570089.1650999999),24
2011,27,0,0,07,울산광역시 중구 북정동 50-4,0,4240020.784,,주택 담벼락 붕괴 우려에 따른 안전조치,14396192.77,76,POINT(14396192.768300001 4240020.7843000004),0
2011,27,471763,24,07,"강원도 춘천시 신북읍 천전리 산70-1, 산70-2, 산71-3, 산71-5",13,4570170.598,,집중호우로 인한 산사태 발생,14225952.09,77,POINT(14225952.085200001 4570170.5983999996),37
2011,27,0,0,07,인천광역시 강화군 하점면 부근리 681-4,1,4547312.347,,밭 축대 붕괴,14073518.59,78,POINT(14073518.5911 4547312.3474000003),1
2011,28,0,0,07,강원도 원주시 문막읍 건등리 1438,1,4483349.909,,아파트 옥상 거푸집 분리작업 중 거푸집 붕괴사고,14229370.75,79,POINT(14229370.7469 4483349.9094000002),1
2011,30,0,0,07,충청북도 제천시 덕산면 수산리 903,0,4427007.088,,성백우씨 담배건조장 노후로 인한 붕괴(부상자 없음) 창고식으로 재건축,14259647.19,80,POINT(14259647.191 4427007.0875000004),0
2011,06      ,0,0,08,울산광역시 중구 남외동 483-16,0,4241385.647,,굴착기작업중 옥상붕괴,14398652.14,81,POINT(14398652.1382 4241385.6469999999),0
2011,08      ,0,1,08,전라북도 익산시 갈산동 87-4,1,4291605.646,,공중화장실 붕괴,14132439.04,82,POINT(14132439.0404 4291605.6462000003),0
2011,09      ,0,0,08,충청북도 진천군 문백면 봉죽리 257,0,4409170.426,충청북도 진천군 문백면 봉죽2길 20-42 경향렉스빌 101동 뒷산,강우로 인한 토사붕괴,14185175.45,83,POINT(14185175.450099999 4409170.4260999998),0
2011,09      ,0,0,08,충청북도 진천군 광혜원면 금곡리 89,0,4435121.147,충청북도 진천군 광혜원면 금천길 116,태풍으로 인한 가옥붕괴,14186975.82,84,POINT(14186975.822799999 4435121.1464999998),0
2011,09      ,0,0,08,전라북도 정읍시 충정로 324-1,0,4242229.851,,호우에 의한 토사유입으로 주택붕괴(부상 없음),14120750.22,85,POINT(14120750.223300001 4242229.8508000001),0
2011,12,0,0,08,경상북도 영주시 영주동 547,1,4414849.996,,하수작업중 토사 붕괴,14317971.4,86,POINT(14317971.403899999 4414849.9957999997),1
2011,21,0,0,08,경상북도 포항시 남구 호미곶면 대동배리 산95,2,4308507.815,,해변가에서 피서 중 낙석에 피해를 입음,14419011.69,87,POINT(14419011.687100001 4308507.8150000004),2
2011,28,0,0,08,충청북도 보은군 보은읍 성족리 산16,0,4371817.565,,집중호우로 인한 경사면 붕괴,14222195.97,88,POINT(14222195.9658 4371817.5646000002),0
2011,28,0,0,08,,0,4368005.736,충청북도 보은읍 군청길 38-1,집중호우로 인한 경사면 붕괴,14218740.23,89,POINT(14218740.2257 4368005.7361000003),0
2011,07      ,0,0,09,경상북도 봉화군 소천면 분천리 105-1,0,4431374.291,,터널안 공사중 천정붕괴,14370567.09,90,POINT(14370567.086999999 4431374.2911999999),0
2011,10,2000,0,09,경상남도 통영시 정량동 1398,0,4142680.08,,집중호우로 인한 불량토질의 급경사지 붕괴,14297689.79,91,POINT(14297689.7914 4142680.0795999998),0
2011,03      ,0,1,11,경상북도 성주군 선남면 선원리 378-2,2,4282674.054,,상수도 관로 인입공사의 암거 하월 부분 작업 중 토사에 매몰,14290948.19,92,POINT(14290948.1929 4282674.0537),1
2011,07      ,0,0,11,경상북도 김천시 부항면 하대리 717-1,4,4300918.126,,아랫두대 교량 정비공사의 콘크리트 타 설작업중 하중을 견디지 못하고 붕괴,14240439.61,93,POINT(14240439.6127 4300918.1259000003),4
2011,09      ,0,0,11,전라북도 익산시 평화동 37,0,4291601.237,,관거공사 중 토사 붕괴,14131575.51,94,POINT(14131575.510600001 4291601.2368000001),0
2011,11,132615,0,11,경상남도 창원시 마산합포구 구산면 심리 산3,0,4173429.508,,집중호우에 따른 사면붕괴,14319571.65,95,POINT(14319571.653899999 4173429.5077),0
2011,11,38874,0,11,경상남도 창원시 마산합포구 완월동 산98-69,0,4190759.467,,집중호우에 따른 사면붕괴,14310409.01,96,POINT(14310409.005000001 4190759.4668000001),0
2011,25,0,0,11,경기도 성남시 중원구 상대원동 149-1,0,4499941.297,,지하터파기공사중 토압가중에 의한 흙막이 시설붕괴,14156435.6,97,POINT(14156435.6031 4499941.2970000003),0
2014,25,55620,0,08,경상남도 창원시 마산합포구 진전면 평암리 산564 (외 2개소),0,4187334.556,,집중호우에 따른 사면붕괴,14294431.02,352,POINT(14294431.0217 4187334.5556000001),0
2014,25,58670,0,08,부산광역시 북구 구포동 1(양덕여중),0,4191715.849,부산광역시 북구 시랑로21번길 178,비탈면 토사 및 암반 유실,14361681.06,353,POINT(14361681.0579 4191715.8492999999),0
2014,25,0,0,08,울산광역시 울주군 서생면 위양리 1091-2,0,4213657.766,,폭우 인한 산사태,14393247.12,354,POINT(14393247.115900001 4213657.7663000003),0
2014,25,0,0,08,울산광역시 울주군 온산읍 원산리 916-12,0,4221264.95,,집중호우 인한 도로유실,14396854.75,355,POINT(14396854.746099999 4221264.9496999998),0
2014,25,30940,0,08,부산광역시 북구 만덕2동 861-2,0,4192183.699,,호안붕괴,14365227.59,356,POINT(14365227.5856 4192183.6985999998),0
2014,25,0,0,08,울산광역시 울주군 서생면 서생리 산26-1,0,4215296.949,,폭우 인한 산사태,14397281.61,357,POINT(14397281.6095 4215296.9489000002),0
2014,25,0,0,08,울산광역시 울주군 서생면 나사리 251,0,4212377.126,,폭우 인한 산사태,14398551.12,358,POINT(14398551.1184 4212377.1260000002),0
2014,25,0,0,08,"울산광역시 울주군 온산읍 덕신리 681, 682",0,4225726.025,,집중호우 인한 제방붕괴,14394236.52,359,POINT(14394236.520099999 4225726.0247),0
2014,25,0,0,08,울산광역시 울주군 온산읍 덕신리 1065,0,4222741.383,,집중호우 인한 제방붕괴,14393053.35,360,POINT(14393053.3467 4222741.3831000002),0
2014,25,51780,0,08,부산광역시 북구 화명1동 878-12,0,4194776.03,,도로법면 유실,14361970.15,361,POINT(14361970.1547 4194776.0297999997),0
2014,25,50000,0,08,부산광역시 북구 만덕1동 산 2,0,4194521.198,부산광역시 북구 만덕고개길 143-79,법면붕괴,14365661.73,362,POINT(14365661.7316 4194521.1982000005),0
2014,25,1000,0,08,,0,4187535.342,부산광역시 해운대로 295번길 43-2(아름주택 203호),집중호우로 담장 일부 붕괴,14375062.69,363,POINT(14375062.694 4187535.3415999999),0
2014,25,140370,0,08,부산광역시 북구 만덕1동 775-2,0,4193202.492,,호안유실,14365511.61,364,POINT(14365511.6054 4193202.4917000001),0
2014,25,17000,0,08,전라북도 군산시 조촌동 산 48-1,0,4297238.904,,호우에 의한 붕괴,14109379.22,365,POINT(14109379.2169 4297238.9035),0
2014,25,54530,0,08,경상남도 창원시 마산합포구 진전면 곡안리 산91-3 (외 5개소),0,4179132.877,,집중호우에 따른 사면붕괴,14294632.42,366,POINT(14294632.424799999 4179132.8764999998),0
2014,25,41320,0,08,부산광역시 북구 덕천2동 812,0,4191924.431,부산광역시 북구 팽나무로 58,비탈면 토사유실,14361458.31,367,POINT(14361458.307600001 4191924.4308000002),0
2014,25,32710,0,08,경상남도 창원시 진해구 용원동 산220-3 (외 5필지 7개소),0,4176285.737,,집중호우에 따른 사면붕괴,14339074.13,368,POINT(14339074.134500001 4176285.7368999999),0
2014,25,45230,0,08,부산광역시 북구 구포3동 1245,0,4190334.488,,"사면유실, 시설물 피해",14361790.49,369,POINT(14361790.484999999 4190334.4876000001),0
2014,25,0,0,08,"울산광역시 울주군 서생면 용리 5-1, 5-5",0,4214081.413,,폭우 인한 산사태,14396538.39,370,POINT(14396538.3879 4214081.4127000002),0
2014,25,0,0,08,울산광역시 울주군 서생면 대송리 산20,0,4213687.415,,폭우 인한 산사태,14399660.13,371,POINT(14399660.1303 4213687.4154000003),0
2014,25,0,0,08,울산광역시 울주군 온산읍 삼평리 143,0,4219993.745,,집중호우 인한 농수로매몰,14396813.65,372,POINT(14396813.645099999 4219993.7448000005),0
2014,25,37620,0,08,부산광역시 북구 구포2동 882-28,0,4190809.198,,도로사면 붕괴,14360461.63,373,POINT(14360461.625499999 4190809.1984000001),0
2014,25,0,0,08,울산광역시 울주군 서생면 화산리 산179-4,0,4210885.61,,폭우 인한 산사태,14392822.16,374,POINT(14392822.1613 4210885.6102),0
2014,25,0,0,08,"울산광역시 울주군 온산읍 덕신리 1134, 1135",0,4223771.515,,집중호우 인한 농로매몰,14391905.49,375,POINT(14391905.491 4223771.5144999996),0
2014,25,0,0,08,울산광역시 울주군 서생면 화산리 산237,0,4214127.178,,폭우 인한 산사태,14392210.66,376,POINT(14392210.664100001 4214127.1781000001),0
2014,25,0,0,08,울산광역시 울주군 서생면 화산리 산45,0,4215599.399,,폭우 인한 산사태,14391577.78,377,POINT(14391577.782199999 4215599.3991),0
2014,25,30000,0,08,부산광역시 북구 구포 2동 952(비버힐맨션 앞),0,4191054.196,,사면유실,14360103.84,378,POINT(14360103.8431 4191054.1959000002),0
2014,25,0,0,08,"울산광역시 울주군 온산읍 강양리 201, 198",0,4217977.336,,집중호우 인한 제방매몰,14398519.14,379,POINT(14398519.1425 4217977.3364000004),0
2014,25,91050,0,08,부산광역시 북구 만덕3동 산 161,0,4191815.031,,사면붕괴,14363250.55,380,POINT(14363250.5514 4191815.0306000002),0
2014,25,58892,0,08,경상남도 창원시 의창구 퇴촌동 산113 (외 1개소),0,4197997.122,,집중호우에 따른 사면붕괴,14326536.7,381,POINT(14326536.695499999 4197997.1218999997),0
2014,25,12490,0,08,부산광역시 북구 구포1동 1075,0,4191246.293,,사면유실,14359469.84,382,POINT(14359469.8366 4191246.2927999999),0
2014,25,0,0,08,울산광역시 울주군 온산읍 강양리 893-3,0,4218397.409,,집중호우 인한 제방붕괴,14397474.99,383,POINT(14397474.9944 4218397.409),0
2014,25,0,0,08,울산광역시 울주군 서생면 서생리 산47,0,4215608.247,,폭우 인한 산사태,14397165.46,384,POINT(14397165.462099999 4215608.2467),0
2014,25,0,0,08,울산광역시 울주군 서생면 화산리 산49-1,0,4215452.431,,폭우 인한 산사태,14392249.01,385,POINT(14392249.0132 4215452.4312000005),0
2014,25,6090,0,08,부산광역시 북구 구포1동 산 48-321,0,4190628.091,,측구유실 및 봉괴,14360650.67,386,POINT(14360650.670700001 4190628.0907000001),0
2014,25,30800,0,08,부산광역시 북구 만덕2동 861-5,0,4192123.343,,호안붕괴,14365125.51,387,POINT(14365125.5056 4192123.3431000002),0
2014,25,43624,0,08,경상남도 창원시 의창구 용동 산48 (외 1개소),0,4197234.545,,집중호우에 따른 사면붕괴,14327418.88,388,POINT(14327418.8791 4197234.5450999998),0
2014,25,11450,0,08,부산광역시 북구 덕천동 637,0,4193465.686,부산광역시 북구 금곡대로92번길 2,사면붕괴,14360862.53,389,POINT(14360862.525699999 4193465.6855000001),0
2014,25,116694,0,08,경상남도 창원시 성산구 귀곡동 560-10 (외 3개소),0,4187778.812,,집중호우에 따른 사면붕괴,14315355.31,390,POINT(14315355.3101 4187778.8117),0
2014,25,0,0,08,울산광역시 울주군 서생면 대송리 산16,0,4213380.359,,폭우 인한 산사태,14399476.52,391,POINT(14399476.524499999 4213380.3585999999),0
2014,25,68708,0,08,"경상남도 창원시 마산회원구 회성동, 두척동 산88 (외 3개소)",0,4195773.494,,집중호우에 따른 사면붕괴,14310482.1,392,POINT(14310482.0974 4195773.4943000004),0
2014,25,0,0,08,울산광역시 울주군 서생면 화정리 산62,0,4216913.177,,폭우 인한 산사태,14397236.77,393,POINT(14397236.7656 4216913.1772999996),0
2014,03      ,2000,0,09,강원도 속초시 영랑동 1-6,0,4609705.21,,집중호우로 인한 낙석발생으로 상가건물 지붕 및 벽체 일부 파손,14315719.69,394,POINT(14315719.689200001 4609705.2095999997),0
2014,29,0,1,09,경상북도 울진군 기성면 기성리 104,0,4411627.253,,오폐수관로공사 중 옹벽이 무너져 공사인부가 담벼락에 깔린 사고,14411015.88,395,POINT(14411015.8835 4411627.2533),1
2014,13,0,1,10,충청북도 충주시 용산동 1940-3,0,4433473.561,충청북도 충주시 금봉1길 18,공사중 구조물 붕괴,14242436.73,396,POINT(14242436.7326 4433473.5604999997),1
2014,17,0,16,10,경기도 성남시 분당구 삼평동 682 유스페이스몰 야외공연장,27,4495299.083,,관람객 하중에 의한 환풍구 덮개 붕괴,14149449.97,397,POINT(14149449.9715 4495299.0824999996),11
2014,29,0,0,10,충청북도 충주시 살미면 재오개리 53-2,1,4429009.516,,조경작업 중 구조물 붕괴,14249313.16,398,POINT(14249313.1602 4429009.5158000002),1
2014,03      ,0,2,11,경상북도 울진군 근남면 노음리 828-1 (인근도로),0,4434174.008,,표층지하수 개발사업(도수관로) 공사현장에서 관로매설 작업중 터파기 일부토사 붕괴로 인해 매몰된 사고,14403416.32,399,POINT(14403416.315199999 4434174.0077),2
2014,19,0,0,11,서울특별시 마포구 도화동 25-13,1,4515030.656,,통신선 지중화 작업 중 흙더미 붕괴,14132196.73,400,POINT(14132196.7267 4515030.6560000004),1
2014,25,1000,0,11,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,0,3926876.349,,호우시 낙석발생,14061143.25,401,POINT(14061143.2498 3926876.3491000002),0
2014,27,1000,0,11,제주특별자치도 서귀포시 안덕면 사계리 3693번지일원,0,3926876.349,,호우시 낙석발생,14061143.25,402,POINT(14061143.2498 3926876.3491000002),0
2015,06      ,0,0,01,서울특별시 송파구 거여동 26-8,0,4508115.316,,불명,14153641.52,403,POINT(14153641.5163 4508115.3154999996),0
2020,11,153679,0,08,경기도 연천군 신서면 도신리 974-3,0,4602435.431,,폭우로 인한 법면 유실,14147627.48,682,POINT(14147627.480799999 4602435.4309),0
2020,11,69803,0,08,경기도 연천군 신서면 덕산리 3,0,4614689.475,,폭우로 인한 법면 유실,14147282.39,683,POINT(14147282.3903 4614689.4748999998),0
2020,11,107852,0,08,경기도 연천군 신서면 신현리 25,0,4611968.244,,폭우로 인한 법면 유실,14143775.83,684,POINT(14143775.826400001 4611968.2443000004),0
2020,11,121853,0,08,경기도 연천군 신서면 도밀리 406,0,4615540.007,,폭우로 인한 법면 유실,14147928.04,685,POINT(14147928.043400001 4615540.0069000004),0
2020,11,121638,0,08,경기도 연천군 신서면 도밀리 378,0,4617695.002,,폭우로 인한 법면 유실,14147950.31,686,POINT(14147950.3073 4617695.0022999998),0
2020,11,100381,0,08,경기도 연천군 신서면 신현리 15,0,4612492.592,,폭우로 인한 법면 유실,14144054.13,687,POINT(14144054.1251 4612492.5921999998),0
2020,11,133860,0,08,경기도 연천군 신서면 도밀리 7,0,4617907.691,,폭우로 인한 법면 유실,14149174.82,688,POINT(14149174.821699999 4617907.6908),0
2020,11,45859,0,08,경기도 연천군 신서면 도밀리 384,0,4616574.916,,폭우로 인한 법면 유실,14148150.68,689,POINT(14148150.682399999 4616574.9155000001),0
2020,11,172397,0,08,경기도 연천군 신서면 도밀리 3-1,0,4617624.107,,폭우로 인한 법면 유실,14149753.68,690,POINT(14149753.683 4617624.1070999997),0
2020,11,58111,0,08,경기도 연천군 신서면 도신리 962,0,4601911.594,,폭우로 인한 법면 유실,14147193.33,691,POINT(14147193.334799999 4601911.5938999997),0
2020,11,192584,0,08,경기도 연천군 신서면 답곡리 1072,0,4607845.248,,폭우로 인한 법면 유실,14144143.18,692,POINT(14144143.1807 4607845.2482000003),0
2020,11,52141,0,08,경기도 연천군 중면 도연리 94,0,4609120.226,,폭우로 인한 법면 유실,14139835.12,693,POINT(14139835.1164 4609120.2255999995),0
2020,13,0,0,08,강원도 홍천군 내촌면 물걸리 56,0,4549183.246,,비포장도로 내 공동현상으로 인한 지반침하 발생,14268197.06,694,POINT(14268197.0646 4549183.2457999997),0
2020,20,0,0,08,경기도 구리시 교문동 813,0,4521688.311,,터널시공관리부실에 따른 도로침하,14152916.27,695,POINT(14152916.2698 4521688.3104999997),0
2020,01      ,12229,0,09,경상남도 밀양시 산외면 희곡리 950,0,4237611.584,,폭우로 인한  유실,14343176.2,696,POINT(14343176.1963 4237611.5837000003),0
2020,01      ,44575,0,09,경상남도 밀양시 산내면 남명리 산219,0,4242370.721,,폭우로 인한  유실,14354791.02,697,POINT(14354791.016000001 4242370.7204999998),0
2020,01      ,9172,0,09,경상남도 밀양시 단장면 구천리 산143,0,4238759.064,,폭우로 인한  유실,14351846.55,698,POINT(14351846.548699999 4238759.0642999997),0
2020,01      ,18343,0,09,경상남도 밀양시 단장면 구천리 산92,0,4241256.527,,폭우로 인한  유실,14350803.96,699,POINT(14350803.9637 4241256.5274),0
2020,07      ,17889,0,09,충청북도 진천군 이월면 장양리 434-50,0,4429837.416,,태풍으로 인한 토공 유실,14186042.72,700,POINT(14186042.7238 4429837.4159000004),0
2020,07      ,44893,0,09,충청북도 진천군 이월면 송림리 418-1,0,4429847.165,,태풍으로 인한 취입보 시설 유실,14185247.9,701,POINT(14185247.9027 4429847.1645),0
2020,07      ,8903,0,09,충청북도 진천군 이월면 송림리 94-14,0,4431030.987,,태풍으로 인한 토공 유실,14184116.9,702,POINT(14184116.8967 4431030.9869999997),0
2020,21,500,0,12,경기도 수원시 권선구 평동 55-4,0,4475106.577,경기도 수원시 권선구 평동로 90번길 44-2,지나가던 집게차에 통신선이 걸려 통신주 전복,14137146.53,703,POINT(14137146.528100001 4475106.5766000003),0
2021,13,0,0,01,경기도 안산시 상록구 사동 1639-24,0,4132126.095,경기도 안산시 상록구 해양5로 11,지반 침하 및 감리 소홀로 인한 붕괴발생,14208314.3,704,POINT(14208314.302999999 4132126.0953000002),0
2021,30,0,0,05,전라남도 여수시 웅천동 1857-6,0,4130271.773,,폭우로 인한 법면 유실,14213870.15,705,POINT(14213870.147500001 4130271.7729000002),0
2021,09      ,0,0,06,전라북도 완주군 구이면 원기리 산12-2,0,4263466.323,,암절리에 의한 암괴 낙석,14147753.49,706,POINT(14147753.4944 4263466.3233000003),0
2014,29,0,0,03,경상북도 청송군 부남면 화장리 365,0,4341185.666,,"제당 제내지 중간부분 제정 함몰(폭 1.0m, 길이 3.0m, 깊이 4.0m)",14377268.42,275,POINT(14377268.423 4341185.6662999997),0
2014,25,9500,0,04,,0,4455526.477,강원도 태백시 동태백로 471-3,집중호우로 인한 축대붕괴,14364833.37,276,POINT(14364833.367699999 4455526.4774000002),0
2014,,0,0,05,부산광역시 동래구 칠산동 1-83,0,4191866.665,,노후,14370697.6,277,POINT(14370697.602700001 4191866.6652000002),0
2014,12,0,0,05,울산광역시 울주군 삼동면 하잠리 1483,0,4233512.509,,폭우 인한 절개지 붕괴,14378247.58,278,POINT(14378247.5758 4233512.5089999996),0
